Date	Sales Rep	Product	Revenue
6/26/2016	Julianna Kunz	Chevy	34238
6/20/2016	Evelynn Mckee	Ford	64265
7/4/2016	Timika Poe	Ford	35506
10/24/2016	Louetta Maloney	Ford	34000
3/5/2016	Zona Otis	Ford	57626
9/9/2016	Zona Otis	Toyota	18292
4/1/2016	Hyman Irish	Chevy	40697
9/14/2016	Evelynn Mckee	Chevy	42893
1/13/2016	Hyman Irish	Honda	30890
1/7/2016	Kurtis Osorio	Toyota	16993
7/12/2016	Rudolf Eason	Honda	37285
12/9/2016	Hyman Irish	Chevy	39651
9/16/2016	Quentin Johns	Toyota	21463
6/14/2016	Earleen Milam	Ford	36363
11/18/2016	Towanda Pemberton	Honda	37444
11/15/2016	Zona Otis	Honda	17309
6/19/2016	Timika Poe	Ford	59340
8/7/2016	Quentin Johns	Ford	58806
7/28/2016	Cami Goodson	Toyota	29590
7/20/2016	Zona Otis	Ford	52968
11/8/2016	Quentin Johns	Honda	38160
10/7/2016	Yulanda Mireles	Honda	26153
9/9/2016	Yulanda Mireles	Ford	60205
6/12/2016	Quentin Johns	Chevy	25049
4/18/2016	Yulanda Mireles	Ford	16725
4/19/2016	Towanda Pemberton	Honda	13696
7/2/2016	Julianna Kunz	Chevy	27773
3/6/2016	Timika Poe	Chevy	18436
8/9/2016	Louetta Maloney	Ford	20777
10/21/2016	Timika Poe	Ford	49964
2/15/2016	Yulanda Mireles	Chevy	28081
1/1/2016	Earleen Milam	Ford	53402
3/1/2016	Timika Poe	Ford	62491
9/2/2016	Adelina Oglesby	Honda	31625
8/10/2016	Louetta Maloney	Toyota	28127
2/28/2016	Earleen Milam	Chevy	16727
7/13/2016	Cami Goodson	Honda	13320
1/2/2016	Kurtis Osorio	Ford	62872
4/4/2016	Evelynn Mckee	Honda	38028
8/14/2016	Cami Goodson	Toyota	31886
9/16/2016	Julianna Kunz	Toyota	22344
6/10/2016	Cami Goodson	Ford	22300
10/31/2016	Earleen Milam	Toyota	33978
7/24/2016	Ernie Pettigrew	Ford	56875
1/14/2016	Yulanda Mireles	Honda	25396
11/18/2016	Hyman Irish	Toyota	27700
11/9/2016	Adelina Oglesby	Ford	47444
6/20/2016	Ernie Pettigrew	Honda	14239
5/22/2016	Evelynn Mckee	Ford	48039
3/16/2016	Hyman Irish	Honda	35285
11/19/2016	Towanda Pemberton	Chevy	50439
2/17/2016	Evelynn Mckee	Honda	21283
8/23/2016	Quentin Johns	Toyota	31212
7/1/2016	Towanda Pemberton	Honda	33712
5/31/2016	Louetta Maloney	Honda	22118
7/16/2016	Zona Otis	Honda	34591
5/5/2016	Cami Goodson	Chevy	22758
5/29/2016	Zona Otis	Toyota	20422
10/26/2016	Earleen Milam	Honda	28950
8/19/2016	Quentin Johns	Toyota	18167
8/21/2016	Evelynn Mckee	Toyota	30314
10/20/2016	Julianna Kunz	Chevy	36441
1/8/2016	Earleen Milam	Honda	34518
11/24/2016	Quentin Johns	Ford	38643
5/1/2016	Adelina Oglesby	Toyota	30267
1/5/2016	Louetta Maloney	Honda	23585
4/4/2016	Ernie Pettigrew	Chevy	28871
11/20/2016	Timika Poe	Ford	36060
1/10/2016	Quentin Johns	Chevy	20425
4/8/2016	Kurtis Osorio	Chevy	18366
5/26/2016	Louetta Maloney	Chevy	17394
4/26/2016	Earleen Milam	Toyota	22834
3/11/2016	Yulanda Mireles	Ford	17844
7/10/2016	Julianna Kunz	Toyota	30683
7/10/2016	Julianna Kunz	Honda	28540
3/11/2016	Towanda Pemberton	Chevy	40993
9/4/2016	Louetta Maloney	Honda	29846
11/18/2016	Cami Goodson	Toyota	21039
7/13/2016	Quentin Johns	Toyota	19336
8/5/2016	Louetta Maloney	Chevy	20561
6/26/2016	Earleen Milam	Toyota	18092
6/14/2016	Quentin Johns	Honda	17854
4/11/2016	Rudolf Eason	Honda	21980
5/22/2016	Cami Goodson	Ford	48639
10/5/2016	Ernie Pettigrew	Toyota	29751
2/9/2016	Zona Otis	Ford	51858
1/10/2016	Timika Poe	Chevy	37691
4/2/2016	Timika Poe	Honda	14383
12/25/2016	Ernie Pettigrew	Toyota	34929
3/30/2016	Julianna Kunz	Ford	19532
8/3/2016	Zona Otis	Honda	32819
11/9/2016	Rudolf Eason	Toyota	27298
6/4/2016	Louetta Maloney	Toyota	17570
2/4/2016	Towanda Pemberton	Chevy	16681
3/21/2016	Rudolf Eason	Ford	54172
10/3/2016	Louetta Maloney	Toyota	19086
5/22/2016	Cami Goodson	Toyota	19021
9/22/2016	Adelina Oglesby	Chevy	26784
10/31/2016	Rudolf Eason	Toyota	33859
4/15/2016	Yulanda Mireles	Chevy	18489
9/21/2016	Hyman Irish	Chevy	33648
7/3/2016	Yulanda Mireles	Honda	33733
3/26/2016	Kurtis Osorio	Honda	36041
10/6/2016	Kurtis Osorio	Toyota	22505
10/20/2016	Louetta Maloney	Honda	17976
7/11/2016	Yulanda Mireles	Honda	33133
1/8/2016	Julianna Kunz	Chevy	37043
6/12/2016	Towanda Pemberton	Ford	36594
7/17/2016	Kurtis Osorio	Toyota	21150
12/30/2016	Rudolf Eason	Chevy	42012
1/11/2016	Rudolf Eason	Chevy	26313
4/10/2016	Adelina Oglesby	Ford	16504
9/15/2016	Adelina Oglesby	Chevy	24980
11/22/2016	Towanda Pemberton	Ford	36543
5/31/2016	Evelynn Mckee	Chevy	26936
6/4/2016	Timika Poe	Toyota	16586
4/16/2016	Earleen Milam	Chevy	17514
4/24/2016	Adelina Oglesby	Chevy	47991
10/17/2016	Earleen Milam	Honda	37078
9/29/2016	Louetta Maloney	Chevy	53369
3/21/2016	Adelina Oglesby	Ford	61671
12/9/2016	Zona Otis	Toyota	22270
9/12/2016	Yulanda Mireles	Ford	35471
12/12/2016	Towanda Pemberton	Ford	28936
5/6/2016	Hyman Irish	Honda	26028
3/17/2016	Rudolf Eason	Chevy	31408
2/24/2016	Earleen Milam	Chevy	51020
10/16/2016	Zona Otis	Toyota	31887
1/1/2016	Evelynn Mckee	Toyota	20450
10/26/2016	Yulanda Mireles	Honda	19588
4/15/2016	Evelynn Mckee	Honda	13062
6/5/2016	Zona Otis	Honda	31041
10/9/2016	Earleen Milam	Honda	25470
4/17/2016	Hyman Irish	Ford	23134
9/2/2016	Louetta Maloney	Chevy	23707
5/11/2016	Timika Poe	Ford	57731
11/25/2016	Adelina Oglesby	Ford	14336
4/24/2016	Louetta Maloney	Honda	15158
12/7/2016	Yulanda Mireles	Ford	46345
1/10/2016	Adelina Oglesby	Chevy	36314
3/7/2016	Ernie Pettigrew	Honda	38097
1/29/2016	Towanda Pemberton	Honda	26711
7/8/2016	Rudolf Eason	Ford	58124
5/13/2016	Hyman Irish	Chevy	40491
4/1/2016	Julianna Kunz	Honda	20348
1/4/2016	Yulanda Mireles	Toyota	28907
2/16/2016	Kurtis Osorio	Ford	29383
6/15/2016	Ernie Pettigrew	Honda	29577
3/8/2016	Adelina Oglesby	Chevy	46402
5/23/2016	Julianna Kunz	Chevy	34068
6/1/2016	Julianna Kunz	Honda	20735
7/18/2016	Quentin Johns	Toyota	32125
5/20/2016	Yulanda Mireles	Chevy	44624
7/18/2016	Hyman Irish	Ford	31348
8/27/2016	Yulanda Mireles	Honda	35726
8/14/2016	Evelynn Mckee	Honda	17343
10/22/2016	Louetta Maloney	Toyota	21182
5/7/2016	Evelynn Mckee	Ford	60139
2/5/2016	Louetta Maloney	Ford	57022
7/24/2016	Hyman Irish	Toyota	22507
7/4/2016	Louetta Maloney	Toyota	26397
10/30/2016	Zona Otis	Chevy	38224
1/5/2016	Quentin Johns	Honda	35662
7/12/2016	Yulanda Mireles	Ford	54262
11/17/2016	Adelina Oglesby	Ford	51591
2/1/2016	Rudolf Eason	Chevy	38016
3/9/2016	Adelina Oglesby	Honda	29823
3/15/2016	Quentin Johns	Chevy	40303
12/28/2016	Rudolf Eason	Toyota	23701
5/5/2016	Earleen Milam	Chevy	49531
9/3/2016	Quentin Johns	Honda	29017
6/5/2016	Zona Otis	Ford	51424
7/15/2016	Timika Poe	Ford	45915
2/28/2016	Louetta Maloney	Honda	31965
3/17/2016	Kurtis Osorio	Chevy	35339
9/30/2016	Zona Otis	Chevy	28041
6/2/2016	Earleen Milam	Honda	30005
1/13/2016	Yulanda Mireles	Chevy	18702
1/26/2016	Towanda Pemberton	Ford	44486
2/27/2016	Kurtis Osorio	Ford	30577
5/17/2016	Yulanda Mireles	Ford	51176
2/18/2016	Zona Otis	Toyota	19972
11/17/2016	Louetta Maloney	Ford	14441
7/15/2016	Earleen Milam	Ford	63932
10/14/2016	Hyman Irish	Chevy	47575
11/29/2016	Quentin Johns	Ford	15711
3/2/2016	Timika Poe	Chevy	49652
6/3/2016	Quentin Johns	Honda	27036
11/4/2016	Cami Goodson	Honda	33340
7/6/2016	Earleen Milam	Toyota	19443
5/22/2016	Rudolf Eason	Ford	22700
7/12/2016	Ernie Pettigrew	Chevy	37355
2/12/2016	Rudolf Eason	Honda	25695
12/31/2016	Towanda Pemberton	Chevy	46857
7/6/2016	Rudolf Eason	Chevy	43383
11/5/2016	Julianna Kunz	Toyota	34373
6/22/2016	Timika Poe	Chevy	20953
10/25/2016	Louetta Maloney	Ford	19131
3/15/2016	Ernie Pettigrew	Ford	43111
2/26/2016	Timika Poe	Ford	18910
4/14/2016	Timika Poe	Toyota	32547
10/5/2016	Zona Otis	Toyota	31048
5/22/2016	Zona Otis	Toyota	34770
9/16/2016	Timika Poe	Chevy	38905
4/6/2016	Towanda Pemberton	Honda	23330
6/3/2016	Evelynn Mckee	Toyota	32574
12/1/2016	Timika Poe	Chevy	30604
9/9/2016	Ernie Pettigrew	Chevy	35582
11/8/2016	Evelynn Mckee	Toyota	18705
1/23/2016	Hyman Irish	Toyota	20609
5/15/2016	Cami Goodson	Chevy	46412
8/7/2016	Kurtis Osorio	Chevy	26379
8/29/2016	Evelynn Mckee	Ford	57898
11/11/2016	Yulanda Mireles	Chevy	47062
6/19/2016	Yulanda Mireles	Honda	22378
5/14/2016	Julianna Kunz	Honda	16373
11/28/2016	Zona Otis	Toyota	25189
5/4/2016	Adelina Oglesby	Honda	33530
5/29/2016	Cami Goodson	Toyota	22904
9/16/2016	Louetta Maloney	Honda	16254
11/7/2016	Hyman Irish	Honda	21948
6/10/2016	Hyman Irish	Ford	22300
10/16/2016	Earleen Milam	Honda	29798
9/17/2016	Louetta Maloney	Ford	38004
5/3/2016	Towanda Pemberton	Toyota	28499
1/3/2016	Kurtis Osorio	Honda	37462
5/7/2016	Rudolf Eason	Ford	30477
12/19/2016	Zona Otis	Ford	54312
5/29/2016	Quentin Johns	Chevy	24607
2/13/2016	Timika Poe	Toyota	24477
8/24/2016	Hyman Irish	Chevy	30767
9/9/2016	Quentin Johns	Ford	32318
3/23/2016	Adelina Oglesby	Ford	49284
12/3/2016	Kurtis Osorio	Ford	20647
2/7/2016	Evelynn Mckee	Toyota	16703
1/19/2016	Quentin Johns	Chevy	38078
6/24/2016	Zona Otis	Ford	42508
1/3/2016	Kurtis Osorio	Toyota	21433
6/10/2016	Louetta Maloney	Toyota	16403
8/15/2016	Hyman Irish	Toyota	27576
8/18/2016	Evelynn Mckee	Honda	23462
12/21/2016	Hyman Irish	Toyota	32517
10/20/2016	Timika Poe	Toyota	33115
1/30/2016	Timika Poe	Toyota	30656
6/27/2016	Cami Goodson	Toyota	18691
6/29/2016	Rudolf Eason	Honda	18376
6/2/2016	Hyman Irish	Chevy	45733
4/26/2016	Rudolf Eason	Ford	44999
8/12/2016	Zona Otis	Toyota	29280
4/7/2016	Julianna Kunz	Toyota	31627
7/26/2016	Quentin Johns	Honda	20374
8/23/2016	Timika Poe	Toyota	27658
11/15/2016	Yulanda Mireles	Toyota	20812
7/24/2016	Julianna Kunz	Ford	46861
4/7/2016	Adelina Oglesby	Toyota	32198
6/12/2016	Timika Poe	Ford	21346
7/18/2016	Hyman Irish	Toyota	33723
12/13/2016	Rudolf Eason	Chevy	38347
8/25/2016	Adelina Oglesby	Ford	62561
7/21/2016	Quentin Johns	Honda	14869
3/7/2016	Cami Goodson	Ford	42307
8/17/2016	Quentin Johns	Honda	19351
8/9/2016	Timika Poe	Ford	57823
10/2/2016	Timika Poe	Toyota	19363
3/29/2016	Yulanda Mireles	Chevy	52693
5/29/2016	Rudolf Eason	Toyota	34690
11/19/2016	Zona Otis	Toyota	25466
10/10/2016	Kurtis Osorio	Toyota	26987
9/9/2016	Zona Otis	Chevy	25291
12/25/2016	Timika Poe	Ford	39930
10/27/2016	Rudolf Eason	Honda	14080
12/15/2016	Timika Poe	Ford	53857
12/20/2016	Quentin Johns	Honda	18731
11/23/2016	Adelina Oglesby	Toyota	27814
3/28/2016	Louetta Maloney	Ford	19996
8/14/2016	Adelina Oglesby	Toyota	23865
2/28/2016	Rudolf Eason	Toyota	23504
4/12/2016	Yulanda Mireles	Toyota	19021
11/10/2016	Adelina Oglesby	Chevy	52589
3/2/2016	Earleen Milam	Toyota	34336
10/19/2016	Adelina Oglesby	Toyota	27076
7/25/2016	Louetta Maloney	Chevy	27941
4/25/2016	Julianna Kunz	Ford	19445
7/8/2016	Zona Otis	Honda	18600
2/15/2016	Zona Otis	Chevy	43720
4/2/2016	Cami Goodson	Toyota	16560
11/28/2016	Yulanda Mireles	Ford	19979
10/24/2016	Kurtis Osorio	Honda	13517
11/9/2016	Timika Poe	Ford	15024
10/20/2016	Hyman Irish	Ford	27576
1/30/2016	Towanda Pemberton	Honda	13092
11/30/2016	Hyman Irish	Chevy	41942
9/16/2016	Evelynn Mckee	Toyota	31314
12/13/2016	Timika Poe	Ford	62780
9/22/2016	Zona Otis	Honda	31899
3/16/2016	Evelynn Mckee	Chevy	34243
7/15/2016	Louetta Maloney	Toyota	17518
9/13/2016	Louetta Maloney	Chevy	33038
10/9/2016	Towanda Pemberton	Toyota	28710
12/14/2016	Kurtis Osorio	Ford	20114
1/9/2016	Ernie Pettigrew	Honda	32893
7/8/2016	Adelina Oglesby	Honda	33234
4/23/2016	Louetta Maloney	Chevy	20772
6/16/2016	Towanda Pemberton	Chevy	24069
11/17/2016	Rudolf Eason	Ford	28110
2/7/2016	Timika Poe	Toyota	33998
4/6/2016	Timika Poe	Honda	16422
12/5/2016	Adelina Oglesby	Toyota	29402
4/18/2016	Julianna Kunz	Ford	31666
7/24/2016	Evelynn Mckee	Ford	64592
3/26/2016	Julianna Kunz	Chevy	35354
2/2/2016	Towanda Pemberton	Chevy	34935
2/12/2016	Rudolf Eason	Ford	15667
3/30/2016	Ernie Pettigrew	Chevy	39335
6/3/2016	Evelynn Mckee	Toyota	20557
10/19/2016	Quentin Johns	Honda	38877
12/14/2016	Hyman Irish	Honda	38975
4/14/2016	Quentin Johns	Ford	38809
3/23/2016	Louetta Maloney	Honda	17035
10/17/2016	Timika Poe	Honda	27055
8/9/2016	Ernie Pettigrew	Chevy	20527
3/22/2016	Cami Goodson	Ford	24435
12/2/2016	Timika Poe	Toyota	31237
1/4/2016	Towanda Pemberton	Toyota	21052
4/15/2016	Julianna Kunz	Toyota	28432
9/1/2016	Louetta Maloney	Honda	26619
11/1/2016	Louetta Maloney	Toyota	20409
2/4/2016	Yulanda Mireles	Toyota	34316
10/13/2016	Towanda Pemberton	Chevy	27297
5/20/2016	Adelina Oglesby	Chevy	24654
10/18/2016	Timika Poe	Toyota	31704
11/29/2016	Evelynn Mckee	Honda	21056
11/17/2016	Zona Otis	Chevy	33626
8/12/2016	Louetta Maloney	Chevy	38589
8/4/2016	Hyman Irish	Toyota	26674
10/30/2016	Zona Otis	Honda	19642
5/10/2016	Evelynn Mckee	Ford	63539
3/11/2016	Kurtis Osorio	Honda	32359
11/19/2016	Adelina Oglesby	Toyota	27740
9/19/2016	Evelynn Mckee	Chevy	35057
9/20/2016	Yulanda Mireles	Honda	14329
7/23/2016	Julianna Kunz	Honda	23073
1/24/2016	Cami Goodson	Ford	59782
1/26/2016	Quentin Johns	Chevy	18644
9/27/2016	Yulanda Mireles	Honda	34943
11/17/2016	Kurtis Osorio	Honda	37429
4/3/2016	Adelina Oglesby	Ford	25696
10/9/2016	Yulanda Mireles	Honda	30000
3/7/2016	Ernie Pettigrew	Honda	37246
11/29/2016	Zona Otis	Chevy	42994
11/9/2016	Zona Otis	Chevy	20826
7/14/2016	Towanda Pemberton	Toyota	29453
2/5/2016	Ernie Pettigrew	Honda	14588
7/15/2016	Towanda Pemberton	Honda	17228
8/5/2016	Adelina Oglesby	Toyota	16427
3/9/2016	Kurtis Osorio	Chevy	23901
11/11/2016	Adelina Oglesby	Chevy	22568
12/13/2016	Evelynn Mckee	Toyota	17182
7/29/2016	Hyman Irish	Chevy	16062
10/9/2016	Adelina Oglesby	Chevy	38278
9/11/2016	Quentin Johns	Ford	18390
8/25/2016	Hyman Irish	Honda	29256
7/5/2016	Cami Goodson	Toyota	25433
3/10/2016	Kurtis Osorio	Ford	61260
7/7/2016	Adelina Oglesby	Toyota	33016
7/23/2016	Earleen Milam	Toyota	26355
3/30/2016	Quentin Johns	Ford	19375
8/30/2016	Cami Goodson	Ford	58454
6/24/2016	Zona Otis	Toyota	25120
8/3/2016	Louetta Maloney	Honda	31525
6/10/2016	Hyman Irish	Toyota	29792
9/24/2016	Cami Goodson	Ford	62101
9/8/2016	Zona Otis	Ford	27037
11/18/2016	Towanda Pemberton	Toyota	32570
7/4/2016	Louetta Maloney	Chevy	34275
8/8/2016	Louetta Maloney	Ford	28717
6/8/2016	Timika Poe	Ford	44631
9/6/2016	Ernie Pettigrew	Honda	29225
3/7/2016	Cami Goodson	Ford	42761
6/10/2016	Kurtis Osorio	Chevy	41400
6/10/2016	Earleen Milam	Ford	49303
5/23/2016	Towanda Pemberton	Chevy	25090
8/15/2016	Ernie Pettigrew	Toyota	26538
1/25/2016	Kurtis Osorio	Toyota	22114
6/12/2016	Louetta Maloney	Toyota	34465
1/21/2016	Rudolf Eason	Chevy	32089
9/25/2016	Yulanda Mireles	Ford	27064
4/8/2016	Cami Goodson	Chevy	27793
5/17/2016	Yulanda Mireles	Chevy	25803
10/13/2016	Evelynn Mckee	Chevy	19050
10/22/2016	Timika Poe	Honda	29786
7/22/2016	Kurtis Osorio	Honda	31413
3/13/2016	Rudolf Eason	Chevy	30833
5/1/2016	Rudolf Eason	Toyota	24865
12/16/2016	Louetta Maloney	Honda	18228
1/11/2016	Adelina Oglesby	Chevy	33814
9/9/2016	Yulanda Mireles	Toyota	22503
8/21/2016	Evelynn Mckee	Chevy	26041
3/21/2016	Evelynn Mckee	Honda	35966
8/23/2016	Hyman Irish	Toyota	16827
12/23/2016	Towanda Pemberton	Chevy	38044
5/16/2016	Yulanda Mireles	Honda	15075
4/29/2016	Kurtis Osorio	Honda	15205
8/24/2016	Louetta Maloney	Toyota	17434
9/16/2016	Cami Goodson	Ford	28074
3/24/2016	Zona Otis	Chevy	52688
1/2/2016	Yulanda Mireles	Ford	51554
7/18/2016	Kurtis Osorio	Honda	22704
11/21/2016	Towanda Pemberton	Chevy	48724
6/8/2016	Yulanda Mireles	Ford	16834
6/30/2016	Timika Poe	Chevy	27336
8/5/2016	Louetta Maloney	Toyota	33941
9/23/2016	Julianna Kunz	Chevy	44814
11/18/2016	Julianna Kunz	Chevy	25890
5/6/2016	Timika Poe	Honda	38262
4/16/2016	Earleen Milam	Toyota	26858
2/10/2016	Kurtis Osorio	Honda	33107
3/8/2016	Louetta Maloney	Honda	26541
1/12/2016	Timika Poe	Chevy	27838
8/22/2016	Cami Goodson	Ford	62215
5/15/2016	Yulanda Mireles	Honda	30660
5/5/2016	Louetta Maloney	Ford	27639
7/5/2016	Towanda Pemberton	Toyota	26439
5/7/2016	Hyman Irish	Ford	21559
6/3/2016	Earleen Milam	Toyota	18488
8/17/2016	Kurtis Osorio	Chevy	52561
6/14/2016	Louetta Maloney	Chevy	38678
9/5/2016	Louetta Maloney	Honda	33556
1/30/2016	Julianna Kunz	Ford	44794
5/20/2016	Julianna Kunz	Chevy	42408
1/26/2016	Cami Goodson	Chevy	41295
3/18/2016	Adelina Oglesby	Toyota	24431
7/29/2016	Zona Otis	Honda	28452
4/27/2016	Earleen Milam	Toyota	20322
11/13/2016	Louetta Maloney	Toyota	26858
4/9/2016	Hyman Irish	Ford	58130
12/23/2016	Zona Otis	Toyota	20398
9/6/2016	Towanda Pemberton	Chevy	36773
7/14/2016	Earleen Milam	Chevy	16901
8/6/2016	Yulanda Mireles	Ford	60338
10/17/2016	Earleen Milam	Ford	62912
3/20/2016	Ernie Pettigrew	Ford	37131
10/1/2016	Earleen Milam	Toyota	32817
2/21/2016	Louetta Maloney	Ford	18831
8/26/2016	Louetta Maloney	Chevy	40996
11/2/2016	Cami Goodson	Chevy	39090
11/18/2016	Louetta Maloney	Honda	28256
2/3/2016	Ernie Pettigrew	Ford	34458
10/14/2016	Hyman Irish	Honda	35915
1/12/2016	Rudolf Eason	Ford	35679
7/31/2016	Earleen Milam	Honda	32845
11/19/2016	Kurtis Osorio	Toyota	17831
9/15/2016	Louetta Maloney	Chevy	37936
8/10/2016	Adelina Oglesby	Toyota	24681
1/15/2016	Louetta Maloney	Chevy	35216
7/26/2016	Ernie Pettigrew	Honda	14826
11/5/2016	Yulanda Mireles	Toyota	18073
6/16/2016	Cami Goodson	Toyota	27558
5/8/2016	Hyman Irish	Toyota	17603
2/16/2016	Earleen Milam	Chevy	46365
1/7/2016	Towanda Pemberton	Toyota	21309
9/22/2016	Adelina Oglesby	Ford	40775
7/16/2016	Timika Poe	Toyota	30560
4/14/2016	Rudolf Eason	Chevy	25517
1/19/2016	Kurtis Osorio	Chevy	39212
3/15/2016	Julianna Kunz	Toyota	18633
5/4/2016	Towanda Pemberton	Chevy	32620
4/29/2016	Kurtis Osorio	Chevy	35811
9/26/2016	Zona Otis	Ford	28349
4/7/2016	Quentin Johns	Chevy	45220
1/12/2016	Timika Poe	Honda	15453
2/3/2016	Kurtis Osorio	Honda	26954
7/30/2016	Rudolf Eason	Ford	37501
4/20/2016	Julianna Kunz	Toyota	29206
11/6/2016	Earleen Milam	Chevy	50234
5/2/2016	Timika Poe	Chevy	49058
9/14/2016	Earleen Milam	Honda	19560
3/13/2016	Timika Poe	Chevy	41515
10/8/2016	Earleen Milam	Ford	17164
4/7/2016	Kurtis Osorio	Toyota	20410
6/25/2016	Rudolf Eason	Ford	47754
11/17/2016	Kurtis Osorio	Honda	38090
6/24/2016	Cami Goodson	Ford	34374
10/3/2016	Adelina Oglesby	Chevy	28482
12/21/2016	Timika Poe	Ford	25416
8/14/2016	Louetta Maloney	Ford	51993
4/13/2016	Earleen Milam	Honda	37362
8/29/2016	Evelynn Mckee	Honda	32419
8/10/2016	Hyman Irish	Ford	21014
10/28/2016	Ernie Pettigrew	Ford	41235
11/18/2016	Hyman Irish	Toyota	30207
10/6/2016	Quentin Johns	Honda	25938
1/4/2016	Cami Goodson	Toyota	29145
7/16/2016	Zona Otis	Ford	52695
4/9/2016	Hyman Irish	Ford	15319
12/14/2016	Hyman Irish	Ford	19298
11/11/2016	Cami Goodson	Honda	19189
2/11/2016	Cami Goodson	Toyota	30050
1/16/2016	Yulanda Mireles	Chevy	30916
10/12/2016	Zona Otis	Ford	35841
4/16/2016	Quentin Johns	Chevy	32876
8/10/2016	Timika Poe	Ford	17272
9/22/2016	Towanda Pemberton	Toyota	30152
1/27/2016	Yulanda Mireles	Honda	28866
8/11/2016	Towanda Pemberton	Chevy	40936
12/14/2016	Hyman Irish	Chevy	22812
9/21/2016	Louetta Maloney	Honda	13179
8/14/2016	Zona Otis	Toyota	26183
10/17/2016	Towanda Pemberton	Honda	20908
7/1/2016	Earleen Milam	Chevy	18131
11/24/2016	Timika Poe	Toyota	19051
9/6/2016	Hyman Irish	Honda	16507
1/9/2016	Adelina Oglesby	Ford	39748
9/7/2016	Evelynn Mckee	Ford	53559
9/21/2016	Cami Goodson	Chevy	27109
6/18/2016	Cami Goodson	Chevy	31869
9/22/2016	Ernie Pettigrew	Honda	35011
5/30/2016	Louetta Maloney	Toyota	30893
11/8/2016	Kurtis Osorio	Toyota	30573
10/12/2016	Cami Goodson	Chevy	19554
10/14/2016	Timika Poe	Chevy	30566
8/2/2016	Yulanda Mireles	Ford	32482
10/4/2016	Cami Goodson	Honda	20864
2/27/2016	Zona Otis	Honda	25222
6/20/2016	Zona Otis	Honda	23446
4/14/2016	Louetta Maloney	Chevy	33828
3/20/2016	Kurtis Osorio	Honda	35579
6/21/2016	Zona Otis	Ford	42427
10/13/2016	Louetta Maloney	Ford	59033
9/17/2016	Hyman Irish	Honda	19214
12/30/2016	Yulanda Mireles	Honda	18324
1/25/2016	Quentin Johns	Ford	31462
11/24/2016	Kurtis Osorio	Toyota	21708
5/3/2016	Adelina Oglesby	Honda	24460
9/7/2016	Yulanda Mireles	Toyota	28359
3/6/2016	Towanda Pemberton	Chevy	45048
2/5/2016	Cami Goodson	Ford	34372
2/4/2016	Adelina Oglesby	Ford	33891
9/7/2016	Adelina Oglesby	Toyota	30448
1/16/2016	Louetta Maloney	Ford	39475
5/6/2016	Louetta Maloney	Honda	29353
11/5/2016	Ernie Pettigrew	Chevy	51213
9/11/2016	Timika Poe	Honda	31269
5/8/2016	Zona Otis	Toyota	16717
11/24/2016	Zona Otis	Toyota	22470
11/10/2016	Evelynn Mckee	Toyota	22270
1/28/2016	Kurtis Osorio	Toyota	26229
12/9/2016	Zona Otis	Chevy	35274
11/25/2016	Julianna Kunz	Chevy	17549
7/15/2016	Rudolf Eason	Chevy	49389
7/26/2016	Evelynn Mckee	Honda	13280
4/7/2016	Cami Goodson	Honda	15771
11/16/2016	Louetta Maloney	Honda	15747
3/16/2016	Julianna Kunz	Honda	24068
6/15/2016	Adelina Oglesby	Toyota	28120
4/25/2016	Kurtis Osorio	Toyota	18775
2/21/2016	Timika Poe	Chevy	27811
2/24/2016	Hyman Irish	Honda	37967
10/1/2016	Quentin Johns	Toyota	28119
3/15/2016	Hyman Irish	Ford	28726
6/8/2016	Hyman Irish	Toyota	23756
11/17/2016	Hyman Irish	Ford	54574
3/25/2016	Zona Otis	Toyota	25707
12/11/2016	Hyman Irish	Honda	25612
1/1/2016	Quentin Johns	Ford	58009
7/29/2016	Cami Goodson	Toyota	25550
4/26/2016	Earleen Milam	Ford	59441
9/26/2016	Evelynn Mckee	Toyota	28641
10/21/2016	Timika Poe	Ford	21601
4/11/2016	Evelynn Mckee	Toyota	24320
8/7/2016	Cami Goodson	Toyota	31915
10/28/2016	Quentin Johns	Honda	31953
2/26/2016	Earleen Milam	Toyota	32769
7/28/2016	Louetta Maloney	Ford	37067
12/19/2016	Cami Goodson	Ford	15207
8/16/2016	Evelynn Mckee	Honda	37081
4/28/2016	Towanda Pemberton	Chevy	36394
3/7/2016	Yulanda Mireles	Ford	59847
4/12/2016	Evelynn Mckee	Ford	64276
10/20/2016	Yulanda Mireles	Toyota	17026
7/21/2016	Zona Otis	Chevy	36944
10/20/2016	Ernie Pettigrew	Toyota	19761
4/10/2016	Cami Goodson	Ford	21800
1/25/2016	Hyman Irish	Toyota	21274
6/28/2016	Timika Poe	Honda	22373
8/23/2016	Towanda Pemberton	Chevy	40711
7/20/2016	Zona Otis	Honda	23557
12/29/2016	Towanda Pemberton	Honda	13508
12/19/2016	Ernie Pettigrew	Honda	37378
8/15/2016	Julianna Kunz	Ford	44264
7/6/2016	Julianna Kunz	Chevy	26082
5/3/2016	Yulanda Mireles	Chevy	42150
11/11/2016	Evelynn Mckee	Ford	56760
2/27/2016	Hyman Irish	Honda	38360
7/1/2016	Rudolf Eason	Toyota	30835
4/9/2016	Rudolf Eason	Chevy	35792
3/14/2016	Kurtis Osorio	Ford	40596
5/15/2016	Zona Otis	Toyota	20384
4/14/2016	Ernie Pettigrew	Honda	21865
